"Message",Low,"Verrà utilizzata l'attività ""ResolveFilePathTask"" dall'assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Attività ""ResolveFilePathTask"""
"Message",Low,"Esecuzione attività ""ResolveFilePathTask"" completata."
"Message",Low,"Compilazione destinazione ""InitInputResourceName"" nel progetto ""Unnamed_1"" completata."
"Message",Low,"Destinazione ""PreResolveTransforms"" ignorata. La compilazione era stata completata in precedenza."
"Message",Low,"Destinazione ""SetForSharedInputs"" nel file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" dal progetto ""C:\Users\Giulio\GitHub\Tombola\migani.giulio.tombola\migani.giulio.tombola\Unnamed_1"" (la destinazione ""ResolveInitialReferences"" dipende da essa):"
"Message",Low,"Compilazione completa della destinazione ""SetForSharedInputs"" in corso."
"Message",Low,"Nessun file di input specificato."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyListPath)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\SharedAssemblyList.txt'))."
"Message",Low,"Verrà utilizzata l'attività ""ReadLinesFromFile"" dall'assembly ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Attività ""ReadLinesFromFile"""
"Message",Low,"Esecuzione attività ""ReadLinesFromFile"" completata."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\SharedAssemblyILMergeInfo.csv'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\SharedLibrary.iltransformtoc.ildll'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Collections.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Collections.Concurrent.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Diagnostics.Tracing.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Dynamic.Runtime.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.IO.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Linq.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Linq.Expressions.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.ObjectModel.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.CoreLib.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Interop.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Core.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Execution.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Threading.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.TypeLoader.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Uri.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.Extensions.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.Primitives.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Resources.ResourceManager.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.Extensions.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.Implementation.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.WindowsRuntime.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.WindowsRuntime.UI.Xaml.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Text.RegularExpressions.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.SharedLibrary.Interop.Generated.iltoc'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Collections.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Collections.Concurrent.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Diagnostics.Tracing.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Dynamic.Runtime.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.IO.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Linq.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Linq.Expressions.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.ObjectModel.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.CoreLib.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Interop.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Core.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Execution.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Threading.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.TypeLoader.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Private.Uri.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.Extensions.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.Primitives.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Resources.ResourceManager.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.Extensions.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.Implementation.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.WindowsRuntime.iltocpdb'))."
"Message",Low,"Attività ""IlcErrorTask"" ignorata. Condizione false. (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) ha restituito (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.2\1.2\x64\ret\AnalysisILToc\System.Runtime.WindowsRuntime.UI.Xaml.iltocpdb'))."
